customer_key,customerName,customerType,nationality
CUST03000,Lâm Dương,Individual,Vietnam
CUST03001,Vi Vũ,Travel Agency,Vietnam
CUST03002,Hạnh Tấn Nguyễn,VIP,Vietnam
CUST03003,Nhật Bùi,Corporate,Vietnam
CUST03004,Ông Huy Bùi,Individual,Vietnam
CUST03005,Kim Đức Lê,Individual,Vietnam
CUST03006,Leonardo Gröttner B.Sc.,Individual,Germany
CUST03007,苗瑞,VIP,China
CUST03008,Dương Mai,Travel Agency,Vietnam
CUST03009,Antoinette Berger-Étienne,Travel Agency,France
CUST03010,박정숙,Travel Agency,Korea
CUST03011,Cô Ánh Vũ,Individual,Vietnam
CUST03012,Trung Hoàng Phạm,Corporate,Vietnam
CUST03013,Yves Blondel,VIP,France
CUST03014,Ánh Đặng,Corporate,Vietnam
CUST03015,Ông Quang Hoàng,Travel Agency,Vietnam
CUST03016,Chị Mai Lê,VIP,Vietnam
CUST03017,Kim Bùi,Travel Agency,Vietnam
CUST03018,Nam Mai,Corporate,Vietnam
CUST03019,Amanda Farmer,Individual,USA
CUST03020,Châu Hải Trần,VIP,Vietnam
CUST03021,Joseph Maillard,Travel Agency,France
CUST03022,Ricardo Tucker,VIP,USA
CUST03023,Tú Hoàng,VIP,Vietnam
CUST03024,Thảo Vũ,VIP,Vietnam
CUST03025,周超,Travel Agency,China
CUST03026,Yến Hoàng,Travel Agency,Vietnam
CUST03027,Bác Vũ Trần,VIP,Vietnam
CUST03028,Hưng Bùi,Individual,Vietnam
CUST03029,Volker Rogge B.A.,Individual,Germany
CUST03030,Phúc Bùi,Travel Agency,Vietnam
CUST03031,Bà Ánh Trần,Travel Agency,Vietnam
CUST03032,Cô Yến Dương,VIP,Vietnam
CUST03033,Cô Ánh Mai,Corporate,Vietnam
CUST03034,Bác Vũ Hoàng,Individual,Vietnam
CUST03035,任玉梅,VIP,China
CUST03036,Anh Vũ,Individual,Vietnam
CUST03037,Vũ Xuân Mai,Individual,Vietnam
CUST03038,Richard Lawrence,Individual,Australia
CUST03039,Samuel Kirby,VIP,USA
CUST03040,Trung Vũ,VIP,Vietnam
CUST03041,Minh Đặng,Travel Agency,Vietnam
CUST03042,Nhật Trí Lê,Travel Agency,Vietnam
CUST03043,Margaret Morgan,Individual,UK
CUST03044,Valérie Lucas,Individual,France
CUST03045,Paula Bailey,VIP,UK
CUST03046,山下 里佳,Corporate,Japan
CUST03047,蒲坤,Travel Agency,China
CUST03048,Hạnh Hải Lê,Travel Agency,Vietnam
CUST03049,Linh Lê,VIP,Vietnam
CUST03050,Xuân Vũ,Individual,Vietnam
CUST03051,Hà Hoàng,Travel Agency,Vietnam
CUST03052,Anh Trọng Lê,Corporate,Vietnam
CUST03053,Lâm Dương,Travel Agency,Vietnam
CUST03054,Khoa Nguyễn,Corporate,Vietnam
CUST03055,Quý cô Thảo Mai,Corporate,Vietnam
CUST03056,Cô Thành Đặng,Individual,Vietnam
CUST03057,李东,Individual,China
CUST03058,Quý cô Nhật Dương,Corporate,Vietnam
CUST03059,高橋 直樹,VIP,Japan
CUST03060,Trung Hoàng,Corporate,Vietnam
CUST03061,Quý ông Tú Lê,Travel Agency,Vietnam
CUST03062,Ashley Harris,Travel Agency,Australia
CUST03063,Cô Hồng Dương,VIP,Vietnam
CUST03064,Christophe Dias,Travel Agency,France
CUST03065,Bảo Mai,Corporate,Vietnam
CUST03066,Châu Hoàng Trần,Corporate,Vietnam
CUST03067,Ông Minh Mai,VIP,Vietnam
CUST03068,Kim Mai,Corporate,Vietnam
CUST03069,Trung Mai,Travel Agency,Vietnam
CUST03070,黎志强,VIP,China
CUST03071,Chị Mai Đặng,Travel Agency,Vietnam
CUST03072,Olivie Mace,Corporate,France
CUST03073,Minh Dương,Corporate,Vietnam
CUST03074,Quý cô Lâm Nguyễn,Corporate,Vietnam
CUST03075,Hà Hoàng Nguyễn,VIP,Vietnam
CUST03076,Cô Hạnh Bùi,Corporate,Vietnam
CUST03077,Claudia Sontag,VIP,Germany
CUST03078,Huy Mai Bảo Mai,Individual,Vietnam
CUST03079,Vi Vũ,Corporate,Vietnam
CUST03080,Quang Vũ,Corporate,Vietnam
CUST03081,Aaron Henry,VIP,USA
CUST03082,Vi Đặng,Corporate,Vietnam
CUST03083,Cô Duyên Mai,Individual,Vietnam
CUST03084,Nhật Mai Lê,Corporate,Vietnam
CUST03085,高橋 明美,VIP,Japan
CUST03086,Thibault Fouquet,Corporate,France
CUST03087,前田 七夏,Corporate,Japan
CUST03088,Chị Ngọc Nguyễn,VIP,Vietnam
CUST03089,Quý cô Thành Phạm,VIP,Vietnam
CUST03090,Hoàng Thị Dương,VIP,Vietnam
CUST03091,Nhiên Nguyễn,Individual,Vietnam
CUST03092,Kim Bảo Phạm,Individual,Vietnam
CUST03093,Phúc Mai Hoàng,Corporate,Vietnam
CUST03094,Thành Nguyễn,VIP,Vietnam
CUST03095,Bác Nhiên Mai,Individual,Vietnam
CUST03096,Ông Trọng Dương,Individual,Vietnam
CUST03097,Lisa Garcia,Corporate,Australia
CUST03098,Kim Đặng,Corporate,Vietnam
CUST03099,Chị Nhật Bùi,Travel Agency,Vietnam
CUST03100,Minh Quang Hoàng,Corporate,Vietnam
CUST03101,An Mai Lê,Corporate,Vietnam
CUST03102,夏秀云,Travel Agency,China
CUST03103,Cô Kim Hoàng,VIP,Vietnam
CUST03104,吴丽华,Travel Agency,China
CUST03105,Khoa Bùi,VIP,Vietnam
CUST03106,Phương Trí Vũ,Corporate,Vietnam
CUST03107,Bảo Hữu Bùi,Travel Agency,Vietnam
CUST03108,Dương Bùi,Corporate,Vietnam
CUST03109,Cô Kim Lê,Individual,Vietnam
CUST03110,Cô Nhật Lê,Individual,Vietnam
CUST03111,Lan Trần,Corporate,Vietnam
CUST03112,Anh Trọng Bùi,Travel Agency,Vietnam
CUST03113,Thành Phú Dương,Corporate,Vietnam
CUST03114,Bà Vân Hoàng,Corporate,Vietnam
CUST03115,Lâm Thị Dương,VIP,Vietnam
CUST03116,Hồng Hoàng,VIP,Vietnam
CUST03117,Dương Dương,VIP,Vietnam
CUST03118,Ông Trung Vũ,Individual,Vietnam
CUST03119,李莉,Travel Agency,China
CUST03120,Joseph Galloway,Individual,USA
CUST03121,Cô Yến Dương,Corporate,Vietnam
CUST03122,Xuân Nguyễn,VIP,Vietnam
CUST03123,Bà Xuân Hoàng,Individual,Vietnam
CUST03124,Dũng Văn Hoàng,Individual,Vietnam
CUST03125,Nhật Hoàng,Individual,Vietnam
CUST03126,Ánh Dương,VIP,Vietnam
CUST03127,Graeme Bell,Corporate,UK
CUST03128,Hà Dương,Travel Agency,Vietnam
CUST03129,Michelle Morris,VIP,Australia
CUST03130,Marie Lenoir,Individual,France
CUST03131,Thảo Phạm,Individual,Vietnam
CUST03132,刘桂荣,Corporate,China
CUST03133,岡田 幹,Travel Agency,Japan
CUST03134,Quý cô Dương Bùi,VIP,Vietnam
CUST03135,Cô An Bùi,Corporate,Vietnam
CUST03136,Hà Bùi,Travel Agency,Vietnam
CUST03137,近藤 翼,VIP,Japan
CUST03138,Bryan Jones-Hayes,Individual,UK
CUST03139,Bà Nhật Hoàng,Corporate,Vietnam
CUST03140,Bà Nhật Vũ,Individual,Vietnam
CUST03141,Linh Phạm,VIP,Vietnam
CUST03142,Hải Mai,VIP,Vietnam
CUST03143,Ánh Trần,Corporate,Vietnam
CUST03144,An Hải Trần,Corporate,Vietnam
CUST03145,Megan Peterson,Travel Agency,USA
CUST03146,김도현,Individual,Korea
CUST03147,Bà Ngọc Đặng,VIP,Vietnam
CUST03148,Bảo Đức Đặng,VIP,Vietnam
CUST03149,Bác Khoa Trần,Individual,Vietnam
CUST03150,Nhật Tấn Đặng,Individual,Vietnam
CUST03151,Bảo Dương,Corporate,Vietnam
CUST03152,藤田 舞,VIP,Japan
CUST03153,杨秀珍,Individual,China
CUST03154,Kim Nguyễn,Travel Agency,Vietnam
CUST03155,Anh Nam Trần,Travel Agency,Vietnam
CUST03156,Thành Bùi,Individual,Vietnam
CUST03157,Chị Lan Bùi,VIP,Vietnam
CUST03158,刘欢,Individual,China
CUST03159,Hoàng Nguyễn,Corporate,Vietnam
CUST03160,Vũ Phạm,Corporate,Vietnam
CUST03161,阮阳,Individual,China
CUST03162,Trung Bùi,VIP,Vietnam
CUST03163,Thành Đặng,VIP,Vietnam
CUST03164,Paulette-Chantal Couturier,VIP,France
CUST03165,Khoa Đặng,VIP,Vietnam
CUST03166,Marcus Palmer,Individual,USA
CUST03167,Hà Mai,Corporate,Vietnam
CUST03168,松本 拓真,Travel Agency,Japan
CUST03169,Nhật Tấn Vũ,Individual,Vietnam
CUST03170,Quý cô Lan Nguyễn,Individual,Vietnam
CUST03171,Chị Hồng Dương,Corporate,Vietnam
CUST03172,Dương Đặng,Individual,Vietnam
CUST03173,渡辺 直樹,Travel Agency,Japan
CUST03174,James Trevino,Individual,Australia
CUST03175,이예지,Travel Agency,Korea
CUST03176,Chị Vi Mai,VIP,Vietnam
CUST03177,Melissa Adams,Corporate,USA
CUST03178,An Dương,Individual,Vietnam
CUST03179,Châu Văn Lê,VIP,Vietnam
CUST03180,Hoàng Hữu Bùi,Individual,Vietnam
CUST03181,Ông Nam Trần,Corporate,Vietnam
CUST03182,Anh Tú Lê,Corporate,Vietnam
CUST03183,Univ.Prof. Fatih Scholtz B.Sc.,Travel Agency,Germany
CUST03184,Trung Văn Lê,Individual,Vietnam
CUST03185,Quang Dương,VIP,Vietnam
CUST03186,Ian Akhtar,Individual,UK
CUST03187,이혜진,Travel Agency,Korea
CUST03188,Bác Hoàng Đặng,Corporate,Vietnam
CUST03189,Thành Bùi,Corporate,Vietnam
CUST03190,Louise-Clémence Girard,Corporate,France
CUST03191,Nhật Mai Bảo Đặng,VIP,Vietnam
CUST03192,이영진,Individual,Korea
CUST03193,Hoàng Bùi,Individual,Vietnam
CUST03194,Quý cô Hạnh Hoàng,VIP,Vietnam
CUST03195,Lance Richards,Travel Agency,Australia
CUST03196,Trọng Hoàng,VIP,Vietnam
CUST03197,Kim Hoàng,Corporate,Vietnam
CUST03198,Dũng Hoàng Dương,Travel Agency,Vietnam
CUST03199,Thành Lê,Corporate,Vietnam
CUST03200,Châu Phú Đặng,VIP,Vietnam
CUST03201,안민석,VIP,Korea
CUST03202,임진호,Corporate,Korea
CUST03203,Bà Bảo Trần,VIP,Vietnam
CUST03204,Bác Tùng Trần,Travel Agency,Vietnam
CUST03205,Quý ông Trung Đặng,VIP,Vietnam
CUST03206,Tú Mai,Corporate,Vietnam
CUST03207,Tammy Phillips,Individual,USA
CUST03208,Meagan Gay MD,VIP,USA
CUST03209,Hải Hoàng,Corporate,Vietnam
CUST03210,马瑜,Individual,China
CUST03211,Duyên Lê,Individual,Vietnam
CUST03212,Ông Huy Dương,Corporate,Vietnam
CUST03213,Chi Trần,Travel Agency,Vietnam
CUST03214,Hoàng Mai,Travel Agency,Vietnam
CUST03215,Hồng Bùi,VIP,Vietnam
CUST03216,Quý cô Nhật Lê,Travel Agency,Vietnam
CUST03217,Vi Đặng,VIP,Vietnam
CUST03218,Hồng Lê,Individual,Vietnam
CUST03219,Trung Hoàng,Corporate,Vietnam
CUST03220,周颖,Corporate,China
CUST03221,赵雪梅,Travel Agency,China
CUST03222,John Carter,Travel Agency,USA
CUST03223,Vũ Mai,Individual,Vietnam
CUST03224,Quang Trí Vũ,VIP,Vietnam
CUST03225,Josh Wright,Individual,UK
CUST03226,Bác Dũng Bùi,Travel Agency,Vietnam
CUST03227,殷琴,Travel Agency,China
CUST03228,Bảo Trần,Travel Agency,Vietnam
CUST03229,Phương Trí Phạm,Individual,Vietnam
CUST03230,Bà Duyên Đặng,Travel Agency,Vietnam
CUST03231,Sybille Scholtz,VIP,Germany
CUST03232,Katherine Buckley,Travel Agency,Australia
CUST03233,Hoàng Đặng,VIP,Vietnam
CUST03234,Ngọc Đặng,VIP,Vietnam
CUST03235,Hà Vũ,Travel Agency,Vietnam
CUST03236,Tú Tấn Nguyễn,Travel Agency,Vietnam
CUST03237,Quý cô Nhật Đặng,Travel Agency,Vietnam
CUST03238,An Đức Mai,Individual,Vietnam
CUST03239,Yến Lê,VIP,Vietnam
CUST03240,Ánh Phạm,Travel Agency,Vietnam
CUST03241,Chi Dương,Corporate,Vietnam
CUST03242,Dương Vũ,Travel Agency,Vietnam
CUST03243,Gabriel Leclerc,Travel Agency,France
CUST03244,Bà Vi Dương,VIP,Vietnam
CUST03245,Eva-Marie Anders,Corporate,Germany
CUST03246,Kim Đặng,VIP,Vietnam
CUST03247,井上 花子,Corporate,Japan
CUST03248,Bảo Tấn Phạm,Corporate,Vietnam
CUST03249,Bà Khoa Nguyễn,Individual,Vietnam
CUST03250,Kim Đặng,VIP,Vietnam
CUST03251,Quý cô Hải Dương,VIP,Vietnam
CUST03252,Hạnh Tấn Vũ,VIP,Vietnam
CUST03253,Cô Yến Phạm,VIP,Vietnam
CUST03254,Chị Yến Đặng,Corporate,Vietnam
CUST03255,Shirley Webb,VIP,UK
CUST03256,Linh Đặng,Travel Agency,Vietnam
CUST03257,Ông Huy Nguyễn,VIP,Vietnam
CUST03258,Bác Tùng Dương,Travel Agency,Vietnam
CUST03259,Lâm Tấn Lê,Individual,Vietnam
CUST03260,Hạnh Vũ,Individual,Vietnam
CUST03261,Xuân Mai,Individual,Vietnam
CUST03262,Hà Lê,Individual,Vietnam
CUST03263,Anh Quang Đặng,VIP,Vietnam
CUST03264,Cô Nhật Phạm,VIP,Vietnam
CUST03265,Yến Phạm,Corporate,Vietnam
CUST03266,Brent Mendez,Travel Agency,USA
CUST03267,Xuân Dương,Corporate,Vietnam
CUST03268,Derrick Rhodes,VIP,USA
CUST03269,Mai Phạm,Travel Agency,Vietnam
CUST03270,Ông Anh Lê,Corporate,Vietnam
CUST03271,Quý ông Huy Dương,Corporate,Vietnam
CUST03272,Tùng Dương,Corporate,Vietnam
CUST03273,Angelique Kramer MBA.,Corporate,Germany
CUST03274,Dũng Trần,Travel Agency,Vietnam
CUST03275,森 美加子,Corporate,Japan
CUST03276,Justin Oliver,Individual,USA
CUST03277,Chị Hà Trần,Corporate,Vietnam
CUST03278,Tùng Thị Trần,Travel Agency,Vietnam
CUST03279,Quý cô Ngọc Lê,Corporate,Vietnam
CUST03280,김현주,Travel Agency,Korea
CUST03281,Chị Ánh Nguyễn,VIP,Vietnam
CUST03282,Tú Mai Bảo Hoàng,Travel Agency,Vietnam
CUST03283,Miss Gemma Scott,Corporate,UK
CUST03284,Bác Minh Nguyễn,Individual,Vietnam
CUST03285,Thành Đặng,VIP,Vietnam
CUST03286,Hà Hải Lê,Individual,Vietnam
CUST03287,이정호,Travel Agency,Korea
CUST03288,Chị Hương Vũ,Travel Agency,Vietnam
CUST03289,Roberta Foster,Travel Agency,Australia
CUST03290,Jeremy Nguyen,Individual,USA
CUST03291,Marcel Roger-Rossi,Individual,France
CUST03292,Trung Hoàng,VIP,Vietnam
CUST03293,Dr Darren Jones,Corporate,UK
CUST03294,Bà Ngọc Đặng,Travel Agency,Vietnam
CUST03295,민순옥,Corporate,Korea
CUST03296,Nam Mai Đặng,Individual,Vietnam
CUST03297,Chị Hải Đặng,VIP,Vietnam
CUST03298,Quý ông Thành Dương,Travel Agency,Vietnam
CUST03299,Chị Bảo Bùi,Corporate,Vietnam
CUST03300,Diana Doherty,Corporate,UK
CUST03301,中島 充,Corporate,Japan
CUST03302,Jamie Clayton,Individual,UK
CUST03303,Vi Nguyễn,Individual,Vietnam
CUST03304,Bà Khoa Mai,Individual,Vietnam
CUST03305,Cô Linh Vũ,VIP,Vietnam
CUST03306,Chị Nhật Trần,VIP,Vietnam
CUST03307,Quang Phú Phạm,VIP,Vietnam
CUST03308,张建国,VIP,China
CUST03309,Khoa Dương,VIP,Vietnam
CUST03310,Quý cô Lan Đặng,VIP,Vietnam
CUST03311,Guillaume Deschamps,Corporate,France
CUST03312,서민준,VIP,Korea
CUST03313,Hải Hoàng,VIP,Vietnam
CUST03314,이정숙,Individual,Korea
CUST03315,Phương Đặng,VIP,Vietnam
CUST03316,佐藤 直樹,VIP,Japan
CUST03317,Nhật Dương,VIP,Vietnam
CUST03318,Phương Đức Mai,Individual,Vietnam
CUST03319,吴杨,Corporate,China
CUST03320,Kathy Guzman,Corporate,Australia
CUST03321,Julia Carr,VIP,UK
CUST03322,Kim Dương,VIP,Vietnam
CUST03323,Hồng Lê,Corporate,Vietnam
CUST03324,Dũng Bùi,VIP,Vietnam
CUST03325,遠藤 幹,VIP,Japan
CUST03326,Ánh Vũ,Corporate,Vietnam
CUST03327,Lâm Hữu Đặng,Corporate,Vietnam
CUST03328,Michelle Erickson,Individual,USA
CUST03329,이미경,Travel Agency,Korea
CUST03330,Noël Le Gall,Corporate,France
CUST03331,Anh Quang Dương,Corporate,Vietnam
CUST03332,Cô Hạnh Vũ,Individual,Vietnam
CUST03333,Anh Hoàng Trần,Corporate,Vietnam
CUST03334,Brandy Mack,Travel Agency,Australia
CUST03335,Jeffrey Jones,Travel Agency,UK
CUST03336,Luce Verdier,Travel Agency,France
CUST03337,Steven Seifert,Individual,Germany
CUST03338,Rachael Little,Travel Agency,UK
CUST03339,Quý cô Mai Mai,Corporate,Vietnam
CUST03340,Bác Khoa Lê,Corporate,Vietnam
CUST03341,Nam Mai Lê,Individual,Vietnam
CUST03342,Bà Hải Đặng,VIP,Vietnam
CUST03343,Matthew Murillo,Travel Agency,USA
CUST03344,Chị Ánh Mai,VIP,Vietnam
CUST03345,Quý ông Quang Mai,Individual,Vietnam
CUST03346,박미영,Travel Agency,Korea
CUST03347,Khoa Đức Phạm,Individual,Vietnam
CUST03348,Jason Mitchell-Armstrong,Travel Agency,UK
CUST03349,Hưng Thế Dương,Travel Agency,Vietnam
CUST03350,Xuân Đặng,Individual,Vietnam
CUST03351,Randy Mack,VIP,Australia
CUST03352,Lâm Lê,Individual,Vietnam
CUST03353,Tilo Tintzmann,Corporate,Germany
CUST03354,Vũ Bùi,Individual,Vietnam
CUST03355,山田 淳,Travel Agency,Japan
CUST03356,Bà Ngọc Đặng,Individual,Vietnam
CUST03357,Châu Nguyễn,Corporate,Vietnam
CUST03358,Hải Tấn Dương,Corporate,Vietnam
CUST03359,전영희,Individual,Korea
CUST03360,Quý cô Yến Đặng,Corporate,Vietnam
CUST03361,Vũ Tấn Mai,Corporate,Vietnam
CUST03362,Kim Hải Nguyễn,VIP,Vietnam
CUST03363,Bác Nhiên Phạm,Individual,Vietnam
CUST03364,Quý cô Ngọc Nguyễn,Individual,Vietnam
CUST03365,Vũ Dương,Individual,Vietnam
CUST03366,魏洋,Travel Agency,China
CUST03367,Anh Hưng Bùi,Travel Agency,Vietnam
CUST03368,An Thị Nguyễn,Travel Agency,Vietnam
CUST03369,Phương Văn Phạm,VIP,Vietnam
CUST03370,Hanny Dehmel,Travel Agency,Germany
CUST03371,Lâm Phạm,VIP,Vietnam
CUST03372,Cô Chi Trần,Travel Agency,Vietnam
CUST03373,Duyên Lê,Individual,Vietnam
CUST03374,Thành Mai Hoàng,Individual,Vietnam
CUST03375,Hà Bùi,Individual,Vietnam
CUST03376,Dương Nguyễn,VIP,Vietnam
CUST03377,Bà Yến Phạm,VIP,Vietnam
CUST03378,斎藤 花子,Individual,Japan
CUST03379,Quang Đặng,Individual,Vietnam
CUST03380,吴玉梅,Travel Agency,China
CUST03381,Chị Kim Đặng,Corporate,Vietnam
CUST03382,Dương Phạm,Travel Agency,Vietnam
CUST03383,Hồng Dương,Corporate,Vietnam
CUST03384,Arthur Prévost,VIP,France
CUST03385,鈴木 直子,Individual,Japan
CUST03386,Tú Phạm,VIP,Vietnam
CUST03387,Quang Đức Trần,VIP,Vietnam
CUST03388,Margot Vincent,Travel Agency,France
CUST03389,Vi Dương,Corporate,Vietnam
CUST03390,Nhật Mai,Corporate,Vietnam
CUST03391,Chị Khoa Lê,Travel Agency,Vietnam
CUST03392,Timothée Lesage,Travel Agency,France
CUST03393,Nhật Thế Hoàng,Corporate,Vietnam
CUST03394,Hạnh Quang Hoàng,Travel Agency,Vietnam
CUST03395,Quý cô Lan Hoàng,VIP,Vietnam
CUST03396,Lâm Thế Bùi,Travel Agency,Vietnam
CUST03397,Anh Nam Hoàng,Travel Agency,Vietnam
CUST03398,Nam Mai,Corporate,Vietnam
CUST03399,Dũng Hữu Dương,Travel Agency,Vietnam
CUST03400,Châu Bùi,Travel Agency,Vietnam
CUST03401,Phương Lê,Travel Agency,Vietnam
CUST03402,김상현,Individual,Korea
CUST03403,Huy Lê,Individual,Vietnam
CUST03404,Quý cô Dương Đặng,Individual,Vietnam
CUST03405,Dr. Hans-Detlef Säuberlich B.A.,Individual,Germany
CUST03406,Hương Phạm,Travel Agency,Vietnam
CUST03407,余勇,Corporate,China
CUST03408,Minh Vũ,Corporate,Vietnam
CUST03409,임미영,Travel Agency,Korea
CUST03410,조민지,Travel Agency,Korea
CUST03411,Hạnh Dương,Corporate,Vietnam
CUST03412,Chị Xuân Đặng,Travel Agency,Vietnam
CUST03413,David Leclercq,Corporate,France
CUST03414,遠藤 真綾,VIP,Japan
CUST03415,Henriette Barbier,Individual,France
CUST03416,Adrienne Poirier,VIP,France
CUST03417,Thành Hoàng Nguyễn,Individual,Vietnam
CUST03418,Dũng Đặng,Corporate,Vietnam
CUST03419,Vũ Văn Phạm,VIP,Vietnam
CUST03420,Bà Ngọc Trần,VIP,Vietnam
CUST03421,Bà Vân Đặng,Corporate,Vietnam
CUST03422,佐藤 七夏,VIP,Japan
CUST03423,Mark Owens,VIP,USA
CUST03424,Hồng Lê,VIP,Vietnam
CUST03425,Quý cô Xuân Mai,Travel Agency,Vietnam
CUST03426,Bà Hải Trần,Corporate,Vietnam
CUST03427,Tú Bùi,Travel Agency,Vietnam
CUST03428,Jimmy Huynh,Individual,Australia
CUST03429,Univ.Prof. Wally Scheuermann,Corporate,Germany
CUST03430,Quang Mai Bùi,Individual,Vietnam
CUST03431,Lâm Dương,Individual,Vietnam
CUST03432,Bảo Mai,Corporate,Vietnam
CUST03433,Quý cô Hồng Đặng,Travel Agency,Vietnam
CUST03434,Kim Trí Vũ,VIP,Vietnam
CUST03435,Bà Ngọc Dương,Corporate,Vietnam
CUST03436,Ngọc Vũ,Travel Agency,Vietnam
CUST03437,Chị Lâm Phạm,VIP,Vietnam
CUST03438,Quý cô Vân Phạm,VIP,Vietnam
CUST03439,Bác Minh Trần,Travel Agency,Vietnam
CUST03440,Anh Tấn Dương,Individual,Vietnam
CUST03441,이승현,Corporate,Korea
CUST03442,Ann Ross,Individual,USA
CUST03443,Bảo Mai Bảo Mai,Travel Agency,Vietnam
CUST03444,井上 加奈,Corporate,Japan
CUST03445,김지아,VIP,Korea
CUST03446,Ashley Scott,VIP,Australia
CUST03447,Hạnh Phú Dương,Individual,Vietnam
CUST03448,Tú Nguyễn,Individual,Vietnam
CUST03449,Lâm Dương,VIP,Vietnam
CUST03450,Thành Bảo Trần,Travel Agency,Vietnam
CUST03451,松本 七夏,Travel Agency,Japan
CUST03452,Quý cô Vi Phạm,Travel Agency,Vietnam
CUST03453,Vi Mai,VIP,Vietnam
CUST03454,Quý cô Phương Nguyễn,Travel Agency,Vietnam
CUST03455,Tiffany Lowe,Travel Agency,USA
CUST03456,박은지,Travel Agency,Korea
CUST03457,Khoa Trần,Corporate,Vietnam
CUST03458,윤정희,Travel Agency,Korea
CUST03459,Hưng Phú Bùi,VIP,Vietnam
CUST03460,Duyên Dương,Individual,Vietnam
CUST03461,Cô Xuân Bùi,Individual,Vietnam
CUST03462,Bảo Tấn Bùi,Individual,Vietnam
CUST03463,Cô Phương Trần,VIP,Vietnam
CUST03464,Vân Lê,Individual,Vietnam
CUST03465,Bà An Hoàng,Corporate,Vietnam
CUST03466,Quý ông Minh Dương,VIP,Vietnam
CUST03467,Lan Hoàng,Travel Agency,Vietnam
CUST03468,김승민,Individual,Korea
CUST03469,Chị An Dương,Corporate,Vietnam
CUST03470,Vũ Nguyễn,Travel Agency,Vietnam
CUST03471,Chris Harris,VIP,USA
CUST03472,Patrick Maréchal,VIP,France
CUST03473,Hạnh Trí Bùi,Travel Agency,Vietnam
CUST03474,Mai Vũ,Travel Agency,Vietnam
CUST03475,Hà Quang Hoàng,Travel Agency,Vietnam
CUST03476,Michelle Conley,VIP,Australia
CUST03477,小林 康弘,Travel Agency,Japan
CUST03478,Quý ông Minh Lê,Corporate,Vietnam
CUST03479,Anh Vũ Mai,Corporate,Vietnam
CUST03480,Bà Duyên Dương,Corporate,Vietnam
CUST03481,Phương Lê,VIP,Vietnam
CUST03482,Bà Mai Dương,Travel Agency,Vietnam
CUST03483,杨艳,Individual,China
CUST03484,Lori Collins,Individual,USA
CUST03485,Quý cô Bảo Lê,Individual,Vietnam
CUST03486,Bà Nhật Phạm,Individual,Vietnam
CUST03487,Janet Morris-Frost,Corporate,UK
CUST03488,Ông Bảo Dương,Corporate,Vietnam
CUST03489,Nhật Đức Lê,Travel Agency,Vietnam
CUST03490,Quý cô Linh Dương,Individual,Vietnam
CUST03491,Thành Nguyễn,Corporate,Vietnam
CUST03492,Chị Ánh Bùi,Travel Agency,Vietnam
CUST03493,Phúc Mai,Corporate,Vietnam
CUST03494,최춘자,Corporate,Korea
CUST03495,Chị Khoa Phạm,Travel Agency,Vietnam
CUST03496,Hoàng Mai Bảo Hoàng,VIP,Vietnam
CUST03497,Lâm Hoàng,VIP,Vietnam
CUST03498,Quý cô Nhật Nguyễn,Corporate,Vietnam
CUST03499,萧东,VIP,China
CUST03500,Dương Trần,Travel Agency,Vietnam
CUST03501,이명자,Travel Agency,Korea
CUST03502,Tú Hoàng Bùi,Corporate,Vietnam
CUST03503,Hải Dương,Travel Agency,Vietnam
CUST03504,Susan Chang,Individual,Australia
CUST03505,Ông Trung Đặng,Corporate,Vietnam
CUST03506,Quý cô Lan Đặng,Corporate,Vietnam
CUST03507,Thành Nguyễn,VIP,Vietnam
CUST03508,Thành Đức Bùi,VIP,Vietnam
CUST03509,Dương Phạm,Corporate,Vietnam
CUST03510,Chị Lâm Hoàng,VIP,Vietnam
CUST03511,Tùng Phạm,Corporate,Vietnam
CUST03512,Mai Lê,Corporate,Vietnam
CUST03513,Anh Hưng Hoàng,Travel Agency,Vietnam
CUST03514,Andrea Chavez,Individual,USA
CUST03515,고영미,Individual,Korea
CUST03516,Annette Chapman,Corporate,UK
CUST03517,Quý cô Hạnh Phạm,Travel Agency,Vietnam
CUST03518,Bà Vân Hoàng,VIP,Vietnam
CUST03519,Mai Hoàng,VIP,Vietnam
CUST03520,Michelle Ayala,Individual,Australia
CUST03521,Bà Hạnh Đặng,Individual,Vietnam
CUST03522,Hải Thị Phạm,Corporate,Vietnam
CUST03523,Tùng Xuân Trần,Corporate,Vietnam
CUST03524,Christopher Johnston,VIP,USA
CUST03525,Thảo Dương,VIP,Vietnam
CUST03526,Hương Phạm,Individual,Vietnam
CUST03527,Jordan Shepard,Travel Agency,USA
CUST03528,Hạnh Vũ,Travel Agency,Vietnam
CUST03529,Hà Vũ,Individual,Vietnam
CUST03530,Khoa Đặng,VIP,Vietnam
CUST03531,Kim Phạm,Corporate,Vietnam
CUST03532,Maryse Gillet,Travel Agency,France
CUST03533,Trọng Hoàng,Individual,Vietnam
